 Units of measure: Mols m-2 d-1
 Month;Alt;Azi;Altitude;Azimuth; SkySky;SkyTop;FolTop;FolSky;Total ;Sky   ;  Mask;    Total;   Gap Can; Gap Topo;Gap Both;Gap Can; Gap Topo;Gap Both;Canopy  ;Site    ;Id_UOC ; Id_SOC;  Above ;  Above  ; Above ;  Mask  ;  Mask   ; Mask ;   Trans ;  Trans  ; Trans
      ;Bin;Bin;        ;       ; Pixels;Pixels;Pixels;Pixels;Pixels;Area  ;  Area;    Area ;   Diffuse; Diffuse ;Diffuse ;Direct ; Direct  ;Direct  ;Openness;Openness;       ;       ;  Direct;  Diffuse; Total ;  Direct;  Diffuse; Total;   Direct;  Diffuse; Total
 All; 18;  2; 35.0000;  6.0000;    13;     0;     0;     0;    13;0.000318;0.000000;0.000318;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;0.031769;0.031769;0.000364;0.000335;0.000000;0.005582;0.005582;0.000000;0.005582;0.005582;0.000000;0.005582;0.005582
 All; 18;  3; 35.0000; 10.0000;    13;     0;     0;     0;    13;0.000318;0.000000;0.000318;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;0.031769;0.031769;0.000364;0.000335;0.000000;0.005582;0.005582;0.000000;0.005582;0.005582;0.000000;0.005582;0.005582
 All; 18;  4; 35.0000; 14.0000;    13;     0;     0;     0;    13;0.000318;0.000000;0.000318;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;0.031769;0.031769;0.000364;0.000335;0.000000;0.005582;0.005582;0.000000;0.005582;0.005582;0.000000;0.005582;0.005582
 All; 18;  5; 35.0000; 18.0000;    12;     0;     0;     0;    12;0.000318;0.000000;0.000318;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;0.031769;0.031769;0.000364;0.000335;0.000000;0.005582;0.005582;0.000000;0.005582;0.005582;0.000000;0.005582;0.005582
 All; 18;  6; 35.0000; 22.0000;    14;     0;     0;     0;    14;0.000318;0.000000;0.000318;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;0.031769;0.031769;0.000364;0.000335;0.000000;0.005582;0.005582;0.000000;0.005582;0.005582;0.000000;0.005582;0.005582
 All; 18;  7; 35.0000; 26.0000;    13;     0;     0;     0;    13;0.000318;0.000000;0.000318;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;0.031769;0.031769;0.000364;0.000335;0.000000;0.005582;0.005582;0.000000;0.005582;0.005582;0.000000;0.005582;0.005582
 All; 18;  8; 35.0000; 30.0000;    12;     0;     0;     0;    12;0.000318;0.000000;0.000318;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;0.031769;0.031769;0.000364;0.000335;0.000000;0.005582;0.005582;0.000000;0.005582;0.005582;0.000000;0.005582;0.005582
 All; 18;  9; 35.0000; 34.0000;    12;     0;     0;     0;    12;0.000318;0.000000;0.000318;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;0.031769;0.031769;0.000364;0.000335;0.000000;0.005582;0.005582;0.000000;0.005582;0.005582;0.000000;0.005582;0.005582
 All; 18; 10; 35.0000; 38.0000;    10;     0;     0;     0;    10;0.000318;0.000000;0.000318;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;0.031769;0.031769;0.000364;0.000335;0.000000;0.005582;0.005582;0.000000;0.005582;0.005582;0.000000;0.005582;0.005582
 All; 18; 11; 35.0000; 42.0000;    10;     0;     0;     0;    10;0.000318;0.000000;0.000318;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;0.031769;0.031769;0.000364;0.000335;0.000000;0.005582;0.005582;0.000000;0.005582;0.005582;0.000000;0.005582;0.005582
 All; 18; 12; 35.0000; 46.0000;    14;     0;     0;     0;    14;0.000318;0.000000;0.000318;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;0.031769;0.031769;0.000364;0.000335;0.000000;0.005582;0.005582;0.000000;0.005582;0.005582;0.000000;0.005582;0.005582
 All; 18; 13; 35.0000; 50.0000;    13;     0;     0;     0;    13;0.000318;0.000000;0.000318;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;0.031769;0.031769;0.000364;0.000335;0.000000;0.005582;0.005582;0.000000;0.005582;0.005582;0.000000;0.005582;0.005582
 All; 18; 14; 35.0000; 54.0000;    14;     0;     0;     0;    14;0.000318;0.000000;0.000318;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;0.031769;0.031769;0.000364;0.000335;0.000000;0.005582;0.005582;0.000000;0.005582;0.005582;0.000000;0.005582;0.005582
 All; 18; 15; 35.0000; 58.0000;    11;     0;     0;     0;    11;0.000318;0.000000;0.000318;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;0.031769;0.031769;0.000364;0.000335;0.000000;0.005582;0.005582;0.000000;0.005582;0.005582;0.000000;0.005582;0.005582
 All; 18; 16; 35.0000; 62.0000;    12;     0;     0;     0;    12;0.000318;0.000000;0.000318;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;0.031769;0.031769;0.000364;0.000335;0.000000;0.005582;0.005582;0.000000;0.005582;0.005582;0.000000;0.005582;0.005582
 All; 18; 17; 35.0000; 66.0000;    14;     0;     0;     0;    14;0.000318;0.000000;0.000318;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;0.031769;0.031769;0.000364;0.000335;0.000000;0.005582;0.005582;0.000000;0.005582;0.005582;0.000000;0.005582;0.005582
 All; 18; 18; 35.0000; 70.0000;    12;     0;     0;     0;    12;0.000318;0.000000;0.000318;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;0.031769;0.031769;0.000364;0.000335;0.000000;0.005582;0.005582;0.000000;0.005582;0.005582;0.000000;0.005582;0.005582
 All; 18; 19; 35.0000; 74.0000;    14;     0;     0;     0;    14;0.000318;0.000000;0.000318;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;0.031769;0.031769;0.000364;0.000335;0.000000;0.005582;0.005582;0.000000;0.005582;0.005582;0.000000;0.005582;0.005582
 All; 18; 20; 35.0000; 78.0000;    13;     0;     0;     0;    13;0.000318;0.000000;0.000318;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;0.031769;0.031769;0.000364;0.000335;0.000000;0.005582;0.005582;0.000000;0.005582;0.005582;0.000000;0.005582;0.005582
 All; 18; 21; 35.0000; 82.0000;    14;     0;     0;     0;    14;0.000318;0.000000;0.000318;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;0.031769;0.031769;0.000364;0.000335;0.000000;0.005582;0.005582;0.000000;0.005582;0.005582;0.000000;0.005582;0.005582
 All; 18; 22; 35.0000; 86.0000;    13;     0;     0;     0;    13;0.000318;0.000000;0.000318;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;0.031769;0.031769;0.000364;0.000335;0.000000;0.005582;0.005582;0.000000;0.005582;0.005582;0.000000;0.005582;0.005582
 All; 18; 23; 35.0000; 90.0000;    13;     0;     0;     0;    13;0.000318;0.000000;0.000318;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;0.031769;0.031769;0.000364;0.000335;0.020416;0.005582;0.025998;0.020416;0.005582;0.025998;0.020416;0.005582;0.025998
 All; 18; 24; 35.0000; 94.0000;    13;     0;     0;     0;    13;0.000318;0.000000;0.000318;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;0.031769;0.031769;0.000364;0.000335;0.025145;0.005582;0.030727;0.025145;0.005582;0.030727;0.025145;0.005582;0.030727
 All; 18; 25; 35.0000; 98.0000;    13;     0;     0;     0;    13;0.000318;0.000000;0.000318;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;0.031769;0.031769;0.000364;0.000335;0.016261;0.005582;0.021843;0.016261;0.005582;0.021843;0.016261;0.005582;0.021843
 All; 18; 26; 35.0000;102.0000;    13;     0;     0;     0;    13;0.000318;0.000000;0.000318;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;0.031769;0.031769;0.000364;0.000335;0.013482;0.005582;0.019064;0.013482;0.005582;0.019064;0.013482;0.005582;0.019064
 All; 18; 27; 35.0000;106.0000;    13;     0;     0;     0;    13;0.000318;0.000000;0.000318;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;0.031769;0.031769;0.000364;0.000335;0.011801;0.005582;0.017382;0.011801;0.005582;0.017382;0.011801;0.005582;0.017382
 All; 18; 28; 35.0000;110.0000;    12;     0;     0;     0;    12;0.000318;0.000000;0.000318;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;0.031769;0.031769;0.000364;0.000335;0.011249;0.005582;0.016831;0.011249;0.005582;0.016831;0.011249;0.005582;0.016831
 All; 18; 29; 35.0000;114.0000;    12;     0;     0;     0;    12;0.000318;0.000000;0.000318;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;0.031769;0.031769;0.000364;0.000335;0.010382;0.005582;0.015964;0.010382;0.005582;0.015964;0.010382;0.005582;0.015964
 All; 18; 30; 35.0000;118.0000;    13;     0;     0;     0;    13;0.000318;0.000000;0.000318;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;0.031769;0.031769;0.000364;0.000335;0.010361;0.005582;0.015943;0.010361;0.005582;0.015943;0.010361;0.005582;0.015943
 All; 18; 31; 35.0000;122.0000;    15;     0;     0;     0;    15;0.000318;0.000000;0.000318;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;0.031769;0.031769;0.000364;0.000335;0.010292;0.005582;0.015874;0.010292;0.005582;0.015874;0.010292;0.005582;0.015874
 All; 18; 32; 35.0000;126.0000;    10;     0;     0;     0;    10;0.000318;0.000000;0.000318;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;0.031769;0.031769;0.000364;0.000335;0.010431;0.005582;0.016013;0.010431;0.005582;0.016013;0.010431;0.005582;0.016013
 All; 18; 33; 35.0000;130.0000;    10;     0;     0;     0;    10;0.000318;0.000000;0.000318;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;0.031769;0.031769;0.000364;0.000335;0.010531;0.005582;0.016113;0.010531;0.005582;0.016113;0.010531;0.005582;0.016113
 All; 18; 34; 35.0000;134.0000;    12;     0;     0;     0;    12;0.000318;0.000000;0.000318;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;0.031769;0.031769;0.000364;0.000335;0.010231;0.005582;0.015812;0.010231;0.005582;0.015812;0.010231;0.005582;0.015812
 All; 18; 35; 35.0000;138.0000;    12;     0;     0;     0;    12;0.000318;0.000000;0.000318;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;0.031769;0.031769;0.000364;0.000335;0.010912;0.005582;0.016494;0.010912;0.005582;0.016494;0.010912;0.005582;0.016494
 All; 18; 36; 35.0000;142.0000;    13;     0;     0;     0;    13;0.000318;0.000000;0.000318;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;0.031769;0.031769;0.000364;0.000335;0.011061;0.005582;0.016643;0.011061;0.005582;0.016643;0.011061;0.005582;0.016643
 All; 18; 37; 35.0000;146.0000;    13;     0;     0;     0;    13;0.000318;0.000000;0.000318;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;0.031769;0.031769;0.000364;0.000335;0.011435;0.005582;0.017017;0.011435;0.005582;0.017017;0.011435;0.005582;0.017017
 All; 18; 38; 35.0000;150.0000;    12;     0;     0;     0;    12;0.000318;0.000000;0.000318;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;0.031769;0.031769;0.000364;0.000335;0.011960;0.005582;0.017542;0.011960;0.005582;0.017542;0.011960;0.005582;0.017542
 All; 18; 39; 35.0000;154.0000;    14;     0;     0;     0;    14;0.000318;0.000000;0.000318;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;0.031769;0.031769;0.000364;0.000335;0.012513;0.005582;0.018094;0.012513;0.005582;0.018094;0.012513;0.005582;0.018094
 All; 18; 40; 35.0000;158.0000;    13;     0;     0;     0;    13;0.000318;0.000000;0.000318;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;0.031769;0.031769;0.000364;0.000335;0.012488;0.005582;0.018070;0.012488;0.005582;0.018070;0.012488;0.005582;0.018070
 All; 18; 41; 35.0000;162.0000;    12;     0;     0;     0;    12;0.000318;0.000000;0.000318;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;0.031769;0.031769;0.000364;0.000335;0.013626;0.005582;0.019208;0.013626;0.005582;0.019208;0.013626;0.005582;0.019208
 All; 18; 42; 35.0000;166.0000;    12;     0;     0;     0;    12;0.000318;0.000000;0.000318;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;0.031769;0.031769;0.000364;0.000335;0.013657;0.005582;0.019239;0.013657;0.005582;0.019239;0.013657;0.005582;0.019239
 All; 18; 43; 35.0000;170.0000;    14;     0;     0;     0;    14;0.000318;0.000000;0.000318;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;0.031769;0.031769;0.000364;0.000335;0.013937;0.005582;0.019519;0.013937;0.005582;0.019519;0.013937;0.005582;0.019519
 All; 18; 44; 35.0000;174.0000;    13;     0;     0;     0;    13;0.000318;0.000000;0.000318;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;0.031769;0.031769;0.000364;0.000335;0.014327;0.005582;0.019909;0.014327;0.005582;0.019909;0.014327;0.005582;0.019909
 All; 18; 45; 35.0000;178.0000;    14;     0;     0;     0;    14;0.000318;0.000000;0.000318;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;0.031769;0.031769;0.000364;0.000335;0.014588;0.005582;0.020170;0.014588;0.005582;0.020170;0.014588;0.005582;0.020170
 All; 18; 46; 35.0000;182.0000;    13;     0;     0;     0;    13;0.000318;0.000000;0.000318;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;0.031769;0.031769;0.000364;0.000335;0.014633;0.005582;0.020215;0.014633;0.005582;0.020215;0.014633;0.005582;0.020215
 All; 18; 47; 35.0000;186.0000;    13;     0;     0;     0;    13;0.000318;0.000000;0.000318;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;0.031769;0.031769;0.000364;0.000335;0.014310;0.005582;0.019892;0.014310;0.005582;0.019892;0.014310;0.005582;0.019892
 All; 18; 48; 35.0000;190.0000;    13;     0;     0;     0;    13;0.000318;0.000000;0.000318;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;0.031769;0.031769;0.000364;0.000335;0.013956;0.005582;0.019538;0.013956;0.005582;0.019538;0.013956;0.005582;0.019538
 All; 18; 49; 35.0000;194.0000;    13;     0;     0;     0;    13;0.000318;0.000000;0.000318;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;0.031769;0.031769;0.000364;0.000335;0.014043;0.005582;0.019625;0.014043;0.005582;0.019625;0.014043;0.005582;0.019625
 All; 18; 50; 35.0000;198.0000;    12;     0;     0;     0;    12;0.000318;0.000000;0.000318;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;0.031769;0.031769;0.000364;0.000335;0.013236;0.005582;0.018818;0.013236;0.005582;0.018818;0.013236;0.005582;0.018818
 All; 18; 51; 35.0000;202.0000;    14;     0;     0;     0;    14;0.000318;0.000000;0.000318;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;0.031769;0.031769;0.000364;0.000335;0.012466;0.005582;0.018048;0.012466;0.005582;0.018048;0.012466;0.005582;0.018048
 All; 18; 52; 35.0000;206.0000;    13;     0;     0;     0;    13;0.000318;0.000000;0.000318;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;0.031769;0.031769;0.000364;0.000335;0.011764;0.005582;0.017346;0.011764;0.005582;0.017346;0.011764;0.005582;0.017346
 All; 18; 53; 35.0000;210.0000;    12;     0;     0;     0;    12;0.000318;0.000000;0.000318;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;0.031769;0.031769;0.000364;0.000335;0.011950;0.005582;0.017532;0.011950;0.005582;0.017532;0.011950;0.005582;0.017532
 All; 18; 54; 35.0000;214.0000;    12;     0;     0;     0;    12;0.000318;0.000000;0.000318;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;0.031769;0.031769;0.000364;0.000335;0.011924;0.005582;0.017505;0.011924;0.005582;0.017505;0.011924;0.005582;0.017505
 All; 18; 55; 35.0000;218.0000;    10;     0;     0;     0;    10;0.000318;0.000000;0.000318;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;0.031769;0.031769;0.000364;0.000335;0.011214;0.005582;0.016796;0.011214;0.005582;0.016796;0.011214;0.005582;0.016796
 All; 18; 56; 35.0000;222.0000;    10;     0;     0;     0;    10;0.000318;0.000000;0.000318;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;0.031769;0.031769;0.000364;0.000335;0.010765;0.005582;0.016347;0.010765;0.005582;0.016347;0.010765;0.005582;0.016347
 All; 18; 57; 35.0000;226.0000;    14;     0;     0;     0;    14;0.000318;0.000000;0.000318;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;0.031769;0.031769;0.000364;0.000335;0.010561;0.005582;0.016143;0.010561;0.005582;0.016143;0.010561;0.005582;0.016143
 All; 18; 58; 35.0000;230.0000;    13;     0;     0;     0;    13;0.000318;0.000000;0.000318;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;0.031769;0.031769;0.000364;0.000335;0.010734;0.005582;0.016316;0.010734;0.005582;0.016316;0.010734;0.005582;0.016316
 All; 18; 59; 35.0000;234.0000;    14;     0;     0;     0;    14;0.000318;0.000000;0.000318;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;0.031769;0.031769;0.000364;0.000335;0.010735;0.005582;0.016316;0.010735;0.005582;0.016316;0.010735;0.005582;0.016316
 All; 18; 60; 35.0000;238.0000;    11;     0;     0;     0;    11;0.000318;0.000000;0.000318;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;0.031769;0.031769;0.000364;0.000335;0.010139;0.005582;0.015721;0.010139;0.005582;0.015721;0.010139;0.005582;0.015721
 All; 18; 61; 35.0000;242.0000;    12;     0;     0;     0;    12;0.000318;0.000000;0.000318;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;0.031769;0.031769;0.000364;0.000335;0.010514;0.005582;0.016096;0.010514;0.005582;0.016096;0.010514;0.005582;0.016096
 All; 18; 62; 35.0000;246.0000;    14;     0;     0;     0;    14;0.000318;0.000000;0.000318;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;0.031769;0.031769;0.000364;0.000335;0.010392;0.005582;0.015973;0.010392;0.005582;0.015973;0.010392;0.005582;0.015973
 All; 18; 63; 35.0000;250.0000;    12;     0;     0;     0;    12;0.000318;0.000000;0.000318;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;0.031769;0.031769;0.000364;0.000335;0.011561;0.005582;0.017143;0.011561;0.005582;0.017143;0.011561;0.005582;0.017143
 All; 18; 64; 35.0000;254.0000;    14;     0;     0;     0;    14;0.000318;0.000000;0.000318;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;0.031769;0.031769;0.000364;0.000335;0.011703;0.005582;0.017285;0.011703;0.005582;0.017285;0.011703;0.005582;0.017285
 All; 18; 65; 35.0000;258.0000;    13;     0;     0;     0;    13;0.000318;0.000000;0.000318;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;0.031769;0.031769;0.000364;0.000335;0.013567;0.005582;0.019148;0.013567;0.005582;0.019148;0.013567;0.005582;0.019148
 All; 18; 66; 35.0000;262.0000;    14;     0;     0;     0;    14;0.000318;0.000000;0.000318;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;0.031769;0.031769;0.000364;0.000335;0.014655;0.005582;0.020237;0.014655;0.005582;0.020237;0.014655;0.005582;0.020237
 All; 18; 67; 35.0000;266.0000;    13;     0;     0;     0;    13;0.000318;0.000000;0.000318;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;0.031769;0.031769;0.000364;0.000335;0.024491;0.005582;0.030073;0.024491;0.005582;0.030073;0.024491;0.005582;0.030073
 All; 18; 68; 35.0000;270.0000;    13;     0;     0;     0;    13;0.000318;0.000000;0.000318;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;0.031769;0.031769;0.000364;0.000335;0.020694;0.005582;0.026276;0.020694;0.005582;0.026276;0.020694;0.005582;0.026276
 All; 18; 69; 35.0000;274.0000;    13;     0;     0;     0;    13;0.000318;0.000000;0.000318;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;0.031769;0.031769;0.000364;0.000335;0.000000;0.005582;0.005582;0.000000;0.005582;0.005582;0.000000;0.005582;0.005582
 All; 18; 70; 35.0000;278.0000;    13;     0;     0;     0;    13;0.000318;0.000000;0.000318;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;0.031769;0.031769;0.000364;0.000335;0.000000;0.005582;0.005582;0.000000;0.005582;0.005582;0.000000;0.005582;0.005582
 All; 18; 71; 35.0000;282.0000;    13;     0;     0;     0;    13;0.000318;0.000000;0.000318;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;0.031769;0.031769;0.000364;0.000335;0.000000;0.005582;0.005582;0.000000;0.005582;0.005582;0.000000;0.005582;0.005582
 All; 18; 72; 35.0000;286.0000;    13;     0;     0;     0;    13;0.000318;0.000000;0.000318;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;0.031769;0.031769;0.000364;0.000335;0.000000;0.005582;0.005582;0.000000;0.005582;0.005582;0.000000;0.005582;0.005582
 All; 18; 73; 35.0000;290.0000;    12;     0;     0;     0;    12;0.000318;0.000000;0.000318;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;0.031769;0.031769;0.000364;0.000335;0.000000;0.005582;0.005582;0.000000;0.005582;0.005582;0.000000;0.005582;0.005582
 All; 18; 74; 35.0000;294.0000;    12;     0;     0;     0;    12;0.000318;0.000000;0.000318;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;0.031769;0.031769;0.000364;0.000335;0.000000;0.005582;0.005582;0.000000;0.005582;0.005582;0.000000;0.005582;0.005582
 All; 18; 75; 35.0000;298.0000;    13;     0;     0;     0;    13;0.000318;0.000000;0.000318;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;0.031769;0.031769;0.000364;0.000335;0.000000;0.005582;0.005582;0.000000;0.005582;0.005582;0.000000;0.005582;0.005582
 All; 18; 76; 35.0000;302.0000;    15;     0;     0;     0;    15;0.000318;0.000000;0.000318;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;0.031769;0.031769;0.000364;0.000335;0.000000;0.005582;0.005582;0.000000;0.005582;0.005582;0.000000;0.005582;0.005582
 All; 18; 77; 35.0000;306.0000;    10;     0;     0;     0;    10;0.000318;0.000000;0.000318;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;0.031769;0.031769;0.000364;0.000335;0.000000;0.005582;0.005582;0.000000;0.005582;0.005582;0.000000;0.005582;0.005582
 All; 18; 78; 35.0000;310.0000;    10;     0;     0;     0;    10;0.000318;0.000000;0.000318;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;0.031769;0.031769;0.000364;0.000335;0.000000;0.005582;0.005582;0.000000;0.005582;0.005582;0.000000;0.005582;0.005582
 All; 18; 79; 35.0000;314.0000;    12;     0;     0;     0;    12;0.000318;0.000000;0.000318;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;0.031769;0.031769;0.000364;0.000335;0.000000;0.005582;0.005582;0.000000;0.005582;0.005582;0.000000;0.005582;0.005582
 All; 18; 80; 35.0000;318.0000;    12;     0;     0;     0;    12;0.000318;0.000000;0.000318;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;0.031769;0.031769;0.000364;0.000335;0.000000;0.005582;0.005582;0.000000;0.005582;0.005582;0.000000;0.005582;0.005582
 All; 18; 81; 35.0000;322.0000;    13;     0;     0;     0;    13;0.000318;0.000000;0.000318;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;0.031769;0.031769;0.000364;0.000335;0.000000;0.005582;0.005582;0.000000;0.005582;0.005582;0.000000;0.005582;0.005582
 All; 18; 82; 35.0000;326.0000;    13;     0;     0;     0;    13;0.000318;0.000000;0.000318;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;0.031769;0.031769;0.000364;0.000335;0.000000;0.005582;0.005582;0.000000;0.005582;0.005582;0.000000;0.005582;0.005582
 All; 18; 83; 35.0000;330.0000;    12;     0;     0;     0;    12;0.000318;0.000000;0.000318;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;0.031769;0.031769;0.000364;0.000335;0.000000;0.005582;0.005582;0.000000;0.005582;0.005582;0.000000;0.005582;0.005582
 All; 18; 84; 35.0000;334.0000;    14;     0;     0;     0;    14;0.000318;0.000000;0.000318;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;0.031769;0.031769;0.000364;0.000335;0.000000;0.005582;0.005582;0.000000;0.005582;0.005582;0.000000;0.005582;0.005582
 All; 18; 85; 35.0000;338.0000;    13;     0;     0;     0;    13;0.000318;0.000000;0.000318;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;0.031769;0.031769;0.000364;0.000335;0.000000;0.005582;0.005582;0.000000;0.005582;0.005582;0.000000;0.005582;0.005582
 All; 18; 86; 35.0000;342.0000;    12;     0;     0;     0;    12;0.000318;0.000000;0.000318;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;0.031769;0.031769;0.000364;0.000335;0.000000;0.005582;0.005582;0.000000;0.005582;0.005582;0.000000;0.005582;0.005582
 All; 18; 87; 35.0000;346.0000;    12;     0;     0;     0;    12;0.000318;0.000000;0.000318;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;0.031769;0.031769;0.000364;0.000335;0.000000;0.005582;0.005582;0.000000;0.005582;0.005582;0.000000;0.005582;0.005582
 All; 18; 88; 35.0000;350.0000;    14;     0;     0;     0;    14;0.000318;0.000000;0.000318;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;0.031769;0.031769;0.000364;0.000335;0.000000;0.005582;0.005582;0.000000;0.005582;0.005582;0.000000;0.005582;0.005582
 All; 18; 89; 35.0000;354.0000;    13;     0;     0;     0;    13;0.000318;0.000000;0.000318;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;0.031769;0.031769;0.000364;0.000335;0.000000;0.005582;0.005582;0.000000;0.005582;0.005582;0.000000;0.005582;0.005582
 All; 18; 90; 35.0000;358.0000;    14;     0;     0;     0;    14;0.000318;0.000000;0.000318;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;0.031769;0.031769;0.000364;0.000335;0.000000;0.005582;0.005582;0.000000;0.005582;0.005582;0.000000;0.005582;0.005582
 All; 19;  1; 37.0000;  2.0000;    12;     0;     0;     0;    12;0.000310;0.000000;0.000310;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;0.030974;0.030974;0.000373;0.000352;0.000000;0.005710;0.005710;0.000000;0.005710;0.005710;0.000000;0.005710;0.005710
 All; 19;  2; 37.0000;  6.0000;    13;     0;     0;     0;    13;0.000310;0.000000;0.000310;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;0.030974;0.030974;0.000373;0.000352;0.000000;0.005710;0.005710;0.000000;0.005710;0.005710;0.000000;0.005710;0.005710
 All; 19;  3; 37.0000; 10.0000;    10;     0;     0;     0;    10;0.000310;0.000000;0.000310;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;0.030974;0.030974;0.000373;0.000352;0.000000;0.005710;0.005710;0.000000;0.005710;0.005710;0.000000;0.005710;0.005710
 All; 19;  4; 37.0000; 14.0000;    11;     0;     0;     0;    11;0.000310;0.000000;0.000310;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;0.030974;0.030974;0.000373;0.000352;0.000000;0.005710;0.005710;0.000000;0.005710;0.005710;0.000000;0.005710;0.005710
